user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,milk_per_person,deliveries_per_person,devices_per_person,milk_x_delivery,waste_per_person,milk_packets_zscore,deliveries_zscore,old_devices_zscore,food_waste_zscore,fraud_probability,fraud_flag,fraud_severity,carbon_points,eco_star,fraud_penalty,carbon_trust_score,carbon_level,bio_waste,plastic_waste,e_waste,fraud_confidence_weight,penalty_weight,bio_waste_adjusted,plastic_waste_adjusted,e_waste_adjusted
0.214,0.6666666666666666,0.0,0.4615384615384615,0.5,0.4444444444444445,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,2,3,0.2499998750000625,0.2222221111111666,0.0,0.2222222222222222,0.1666665833333749,0.3527172946963853,0.169058646257988,0.4291666572219338,0.1861269095902841,3.19,0,NONE,79.48,0,0,79.48,GOOD,0.5,0.7277777777777777,0.28,1.0,0.9681,0.367279,0.838011,0.479314
0.2145,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,3,1,0.1666666111111296,0.0,0.0,0.0,0.1111110740740864,0.3527172946963853,1.6185984477030222,0.4291666572219338,0.1861269095902841,7.42,0,NONE,85.45,0,0,85.45,EXCELLENT,0.68,0.63,0.09333333333333334,1.0,0.9258,0.47769,0.693744,0.152758
0.215,0.3333333333333333,0.5,0.9230769230769232,0.5,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0.0,1.0,0.0,1,3,0.4999995000005,0.0,0.0,0.0,0.999999000001,0.3527172946963853,1.6185984477030222,0.4291666572219338,0.1861269095902841,10.53,0,NONE,36.19,0,0,36.19,POOR,0.6,0.19,0.28,1.0,0.8947,0.407346,0.202188,0.442893
0.2155,0.6666666666666666,0.0,0.4615384615384615,0.3333333333333333,0.8333333333333333,1.0,1.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.3333333333333333,1.0,2,1,0.1666665833333749,0.4166664583334374,0.0,0.2777777777777777,0.499999750000125,0.385553946608497,1.0992886800064163,0.4291666572219338,0.1861269095902841,1.61,0,NONE,68.66,0,0,68.66,GOOD,0.78,0.75,0.09333333333333334,1.0,0.9839,0.582334,0.877617,0.162306
0.2165,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666665,0.0,0.6666666666666666,1.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,2,0,0.1666665833333749,0.3333331666667499,0.0,0.2222222222222221,0.1666665833333749,0.385553946608497,0.5557112544645283,0.4291666572219338,0.1861269095902841,0.62,0,NONE,66.42,0,0,66.42,GOOD,0.5,0.5666666666666667,0.0,1.0,0.9938,0.377068,0.669838,0.0
0.217,0.3333333333333333,1.0,0.6153846153846154,0.1666666666666666,1.0,1.0,0.3333333333333333,0.5,0.0,0.6000000000000001,1.0,0.0,0.3333333333333333,0.3333333333333333,1,1,0.1666665000001666,0.999999000001,0.0,0.1666666666666666,0.999999000001,1.1238251879133794,1.642866105548304,0.4291666572219338,0.1861269095902841,6.1,0,NONE,42.91,0,0,42.91,AVERAGE,0.6,0.42999999999999994,0.09333333333333334,1.0,0.9390000000000001,0.427531,0.480257,0.15488
0.2175,1.0,0.5,0.3846153846153846,0.5,1.0,0.0,0.6666666666666666,0.5,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,1.0,3,0,0.1666666111111296,0.3333332222222592,0.0,0.5,0.1111110740740864,0.3527172946963853,1.642866105548304,0.4291666572219338,0.1861269095902841,10.03,0,NONE,58.58,0,0,58.58,AVERAGE,0.68,0.7033333333333334,0.0,1.0,0.8996999999999999,0.464259,0.752617,0.0
0.218,1.0,0.0,0.4615384615384615,0.8333333333333333,1.0,0.5,1.0,0.5,1.0,0.0,0.3333333333333333,0.25,0.0,0.3333333333333333,3,0,0.277777685185216,0.3333332222222592,0.0833333055555648,0.8333333333333333,0.4444442962963456,1.8292597773061487,1.642866105548304,4.612491744545717,5.37267825593447,31.74,0,NONE,38.43,0,0,38.43,POOR,1.33,0.9766666666666666,0.18,1.0,0.6826000000000001,0.688951,0.792935,0.217291
0.2185,0.6666666666666666,1.0,0.3846153846153846,0.5,0.9444444444444444,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.6666666666666666,2,0,0.2499998750000625,0.4722219861112291,0.0,0.4722222222222222,0.0,0.3527172946963853,1.461673630367675,0.4291666572219338,0.1861269095902841,3.92,0,NONE,77.24,0,0,77.24,GOOD,0.36,0.8377777777777777,0.0,1.0,0.9608,0.262483,0.957303,0.0
0.219,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.3333333333333333,2,0,0.3333331666667499,0.499999750000125,0.0,0.6666666666666666,0.1666665833333749,1.0909885360012674,1.642866105548304,0.4291666572219338,0.1861269095902841,9.02,0,NONE,41.79,0,0,41.79,AVERAGE,0.5,0.62,0.0,1.0,0.9097999999999999,0.345197,0.670909,0.0
0.2195,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0833333333333333,0.3333333333333333,1.0,2,1,0.3333331666667499,0.0,0.0416666458333437,0.0,0.0,1.0909885360012674,1.6185984477030222,1.2513861433672824,0.1861269095902841,11.27,0,NONE,86.57,0,0,86.57,EXCELLENT,0.36,0.6933333333333334,0.15333333333333332,1.0,0.8873,0.242374,0.731684,0.240629
0.22,0.3333333333333333,0.0,0.0769230769230769,0.1666666666666666,0.4999999999999999,1.0,1.0,1.0,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,1,1,0.1666665000001666,0.4999995000004999,0.0,0.0833333333333332,0.6666660000006667,1.1238251879133794,0.0121338289226406,0.4291666572219338,0.1861269095902841,3.35,0,NONE,80.97,0,0,80.97,EXCELLENT,0.45999999999999996,0.6133333333333333,0.09333333333333334,1.0,0.9665,0.33738,0.705043,0.159477
0.2205,0.3333333333333333,0.0,0.9230769230769232,0.3333333333333333,0.4999999999999999,0.5,0.6666666666666666,0.5,0.0,0.2,1.0,0.0,0.0,1.0,1,0,0.3333330000003333,0.4999995000004999,0.0,0.1666666666666666,0.999999000001,0.385553946608497,0.0121338289226406,0.4291666572219338,0.1861269095902841,3.82,0,NONE,59.7,0,0,59.7,AVERAGE,0.6,0.5299999999999999,0.0,1.0,0.9618,0.437927,0.606327,0.0
0.221,0.3333333333333333,0.0,0.0,0.1666666666666666,0.7222222222222221,0.0,0.3333333333333333,0.5,0.0,0.2,0.3333333333333333,0.0833333333333333,0.3333333333333333,1.0,1,1,0.1666665000001666,0.7222215000007222,0.0833332500000833,0.1203703703703703,0.3333330000003333,1.1238251879133794,0.7369037296451576,1.2513861433672824,0.1861269095902841,6.53,0,NONE,55.6,0,0,55.6,AVERAGE,0.31999999999999995,0.3688888888888888,0.15333333333333332,1.0,0.9347,0.226969,0.410086,0.253359
0.2225,0.6666666666666666,0.0,0.3846153846153846,0.3333333333333333,0.1666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2,0,0.1666665833333749,0.0833332916666874,0.0,0.0555555555555555,0.3333331666667499,0.385553946608497,1.0750210221611347,0.4291666572219338,0.1861269095902841,1.14,0,NONE,55.22,0,0,55.22,AVERAGE,0.6399999999999999,0.30999999999999994,0.0,1.0,0.9886,0.480118,0.364534,0.0
0.223,1.0,0.0,1.0,0.8333333333333333,0.5555555555555556,0.5,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,0.277777685185216,0.1851851234568107,0.0,0.4629629629629629,0.1111110740740864,1.8292597773061487,0.1933263041032703,0.4291666572219338,0.1861269095902841,9.56,0,NONE,71.27,0,0,71.27,GOOD,0.68,0.8788888888888888,0.09333333333333334,1.0,0.9044,0.466687,0.945409,0.149222
0.2235,0.6666666666666666,0.5,0.1538461538461538,0.5,0.1111111111111111,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.1666666666666666,0.0,1.0,2,0,0.2499998750000625,0.0555555277777916,0.0833332916666874,0.0555555555555555,0.499999750000125,0.3527172946963853,1.2562134973417638,2.9319389439564985,0.1861269095902841,15.55,0,NONE,61.57,0,0,61.57,GOOD,0.78,0.5077777777777778,0.11999999999999995,1.0,0.8445,0.499848,0.50999,0.179102
0.224,0.0,1.0,0.8461538461538463,0.0,0.6666666666666665,0.0,0.6666666666666666,1.0,0.0,0.6000000000000001,1.0,0.0,0.3333333333333333,0.3333333333333333,0,1,0.0,666666.6666666665,0.0,0.0,1000000.0,1.8620964292182616,0.5557112544645283,0.4291666572219338,0.1861269095902841,34.33,0,NONE,64.18,0,0,64.18,GOOD,0.42,0.43999999999999995,0.09333333333333334,1.0,0.6567000000000001,0.209288,0.343601,0.10838
0.2245,0.3333333333333333,1.0,0.3846153846153846,0.5,0.3888888888888889,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.6666666666666666,0.3333333333333333,1,2,0.4999995000005,0.3888885000003889,0.0,0.1944444444444444,0.0,0.3527172946963853,0.3502511214386174,0.4291666572219338,0.1861269095902841,3.06,0,NONE,71.27,0,0,71.27,GOOD,0.18,0.5688888888888889,0.18666666666666668,1.0,0.9694,0.132418,0.655923,0.320014
0.225,0.6666666666666666,0.5,0.6923076923076923,0.3333333333333333,0.5555555555555556,0.5,1.0,0.5,0.0,0.0,1.0,0.0833333333333333,0.0,0.3333333333333333,2,0,0.1666665833333749,0.2777776388889583,0.0416666458333437,0.1851851851851851,0.499999750000125,0.385553946608497,0.1933263041032703,1.2513861433672824,0.1861269095902841,6.75,0,NONE,72.39,0,0,72.39,GOOD,0.78,0.6888888888888889,0.05999999999999998,1.0,0.9325,0.551981,0.764034,0.098833
0.2255,0.3333333333333333,1.0,0.4615384615384615,0.5,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1,1,0.4999995000005,0.5555550000005556,0.0,0.2777777777777778,0.0,0.3527172946963853,0.1933263041032703,0.4291666572219338,0.1861269095902841,2.73,0,NONE,42.16,0,0,42.16,AVERAGE,0.18,0.31222222222222223,0.09333333333333334,1.0,0.9727,0.132873,0.361204,0.160537
0.226,0.3333333333333333,1.0,0.3846153846153846,0.1666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.8,1.0,0.0,0.0,0.0,1,0,0.1666665000001666,0.3333330000003333,0.0,0.0555555555555555,0.999999000001,1.1238251879133794,0.5314435966192468,0.4291666572219338,0.1861269095902841,1.92,0,NONE,65.3,0,0,65.3,GOOD,0.6,0.42999999999999994,0.0,1.0,0.9808,0.446578,0.501546,0.0
0.2265,0.6666666666666666,1.0,0.4615384615384615,0.3333333333333333,0.5555555555555556,1.0,0.6666666666666666,0.0,0.0,0.8,0.6666666666666666,0.0,1.0,0.6666666666666666,2,3,0.1666665833333749,0.2777776388889583,0.0,0.1851851851851851,0.3333331666667499,0.385553946608497,0.1933263041032703,0.4291666572219338,0.1861269095902841,3.15,0,NONE,63.43,0,0,63.43,GOOD,0.6399999999999999,0.5422222222222222,0.28,1.0,0.9685,0.470329,0.624524,0.479491
0.227,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1666666666666666,1.0,0.0,0.5,0.0,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,2,2,0.1666665833333749,0.0833332916666874,0.0,0.0555555555555555,0.0,0.385553946608497,1.0750210221611347,0.4291666572219338,0.1861269095902841,2.11,0,NONE,50.75,0,0,50.75,AVERAGE,0.36,0.1633333333333333,0.18666666666666668,1.0,0.9789,0.267415,0.190176,0.32302
0.228,0.0,1.0,0.1538461538461538,0.1666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0,2,166666.6666666666,444444.4444444445,0.0,0.074074074074074,0.0,1.1238251879133794,0.169058646257988,0.4291666572219338,0.1861269095902841,25.87,0,NONE,50.37,0,0,50.37,AVERAGE,0.0,0.1611111111111111,0.18666666666666668,1.0,0.7413000000000001,0.0,0.142008,0.244696
0.2285,0.6666666666666666,0.0,0.7692307692307693,0.5,0.6111111111111112,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,2,0,0.2499998750000625,0.3055554027778541,0.0,0.3055555555555556,0.1666665833333749,0.3527172946963853,0.3745187792838997,0.4291666572219338,0.1861269095902841,0.7,0,NONE,50.37,0,0,50.37,AVERAGE,0.5,0.47111111111111115,0.0,1.0,0.993,0.376764,0.556375,0.0
0.229,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9444444444444444,0.0,0.3333333333333333,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,2,0,0.3333331666667499,0.4722219861112291,0.0,0.6296296296296295,0.0,1.0909885360012674,1.461673630367675,0.4291666572219338,0.1861269095902841,6.97,0,NONE,47.01,0,0,47.01,AVERAGE,0.36,0.6077777777777778,0.0,1.0,0.9303,0.254136,0.672455,0.0
0.2295,0.3333333333333333,0.5,0.6923076923076923,0.5,0.8888888888888888,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,1,0,0.4999995000005,0.888888000000889,0.1666665000001666,0.4444444444444444,0.0,0.3527172946963853,1.2804811551870456,2.9319389439564985,0.1861269095902841,19.08,0,NONE,77.99,0,0,77.99,GOOD,0.18,0.8255555555555556,0.11999999999999995,1.0,0.8092,0.110563,0.794481,0.171676
0.23,0.3333333333333333,0.0,1.0,0.1666666666666666,0.3888888888888889,0.0,0.0,0.5,0.0,0.2,0.6666666666666666,0.0833333333333333,0.0,0.6666666666666666,1,0,0.1666665000001666,0.3888885000003889,0.0833332500000833,0.0648148148148148,0.6666660000006667,1.1238251879133794,0.3502511214386174,1.2513861433672824,0.1861269095902841,6.87,0,NONE,42.16,0,0,42.16,AVERAGE,0.45999999999999996,0.14888888888888885,0.05999999999999998,1.0,0.9313,0.325087,0.164962,0.098833
0.2305,0.6666666666666666,0.0,0.3846153846153846,0.5,0.6111111111111112,1.0,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,2,2,0.2499998750000625,0.3055554027778541,0.0,0.3055555555555556,0.0,0.3527172946963853,0.3745187792838997,0.4291666572219338,0.1861269095902841,1.59,0,NONE,68.28,0,0,68.28,GOOD,0.36,0.6177777777777778,0.18666666666666668,1.0,0.9841,0.268857,0.723121,0.324788
0.231,0.6666666666666666,0.5,0.2307692307692307,0.3333333333333333,0.4444444444444445,0.5,0.0,1.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.3333333333333333,2,2,0.1666665833333749,0.2222221111111666,0.0,0.1481481481481481,0.0,0.385553946608497,0.169058646257988,0.4291666572219338,0.1861269095902841,1.96,0,NONE,47.01,0,0,47.01,AVERAGE,0.36,0.22444444444444445,0.18666666666666668,1.0,0.9804,0.267795,0.261656,0.32355
0.2315,0.3333333333333333,0.0,0.5384615384615385,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1,0,0.4999995000005,0.0,0.0,0.0,0.6666660000006667,0.3527172946963853,1.6185984477030222,0.4291666572219338,0.1861269095902841,6.59,0,NONE,40.67,0,0,40.67,AVERAGE,0.45999999999999996,0.19,0.0,1.0,0.9341,0.326074,0.211108,0.0
0.232,0.6666666666666666,1.0,0.0769230769230769,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,1.0,0.3333333333333333,2,3,0.1666665833333749,0.0833332916666874,0.0416666458333437,0.0555555555555555,0.1666665833333749,0.385553946608497,1.0750210221611347,1.2513861433672824,0.1861269095902841,8.51,0,NONE,73.13,0,0,73.13,GOOD,0.5,0.45666666666666667,0.34,1.0,0.9149,0.347094,0.496908,0.550035
0.2325,0.3333333333333333,0.5,0.0769230769230769,0.5,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1,0.4999995000005,0.4444440000004445,0.0,0.2222222222222222,0.3333330000003333,0.3527172946963853,0.169058646257988,0.4291666572219338,0.1861269095902841,2.41,0,NONE,79.48,0,0,79.48,GOOD,0.31999999999999995,0.7277777777777777,0.09333333333333334,1.0,0.9759,0.236986,0.844672,0.161068
0.2335,0.0,0.0,0.4615384615384615,0.1666666666666666,0.5555555555555556,0.5,0.3333333333333333,0.0,0.0,0.8,1.0,0.0,1.0,0.0,0,3,166666.6666666666,555555.5555555556,0.0,0.0925925925925925,1000000.0,1.1238251879133794,0.1933263041032703,0.4291666572219338,0.1861269095902841,36.79,0,NONE,48.88,0,0,48.88,AVERAGE,0.42,0.3322222222222222,0.28,1.0,0.6321,0.201472,0.249762,0.312942
0.234,0.6666666666666666,1.0,0.9230769230769232,0.5,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,2,0,0.2499998750000625,0.1111110555555833,0.0,0.1111111111111111,0.0,0.3527172946963853,0.8938285469805052,0.4291666572219338,0.1861269095902841,0.7,0,NONE,46.64,0,0,46.64,AVERAGE,0.36,0.23888888888888887,0.0,1.0,0.993,0.271285,0.282112,0.0
0.2345,0.3333333333333333,0.5,0.0,0.1666666666666666,0.3333333333333333,0.0,1.0,0.5,0.0,0.2,0.3333333333333333,0.0,1.0,0.3333333333333333,1,3,0.1666665000001666,0.3333330000003333,0.0,0.0555555555555555,0.3333330000003333,1.1238251879133794,0.5314435966192468,0.4291666572219338,0.1861269095902841,4.0,0,NONE,87.69,0,0,87.69,EXCELLENT,0.31999999999999995,0.5766666666666667,0.28,1.0,0.96,0.233116,0.658421,0.475248
0.235,0.3333333333333333,0.0,0.0,0.5,0.8333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,0,0.4999995000005,0.8333325000008334,0.0,0.4166666666666666,0.0,0.3527172946963853,1.0992886800064163,0.4291666572219338,0.1861269095902841,4.34,0,NONE,65.3,0,0,65.3,GOOD,0.18,0.6666666666666666,0.0,1.0,0.9566,0.130672,0.758444,0.0
0.2355,0.6666666666666666,0.5,0.7692307692307693,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.0833333333333333,0.0,0.3333333333333333,2,0,0.1666665833333749,0.0555555277777916,0.0416666458333437,0.037037037037037,0.0,0.385553946608497,1.2562134973417638,1.2513861433672824,0.1861269095902841,6.73,0,NONE,51.49,0,0,51.49,AVERAGE,0.36,0.15111111111111108,0.05999999999999998,1.0,0.9327,0.254819,0.167578,0.09901
0.236,0.3333333333333333,0.5,0.9230769230769232,0.1666666666666666,0.8333333333333333,0.0,1.0,1.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.3333333333333333,1,0,0.1666665000001666,0.8333325000008334,0.0,0.1388888888888888,0.3333330000003333,1.1238251879133794,1.0992886800064163,0.4291666572219338,0.1861269095902841,2.04,0,NONE,80.97,0,0,80.97,EXCELLENT,0.31999999999999995,0.6866666666666666,0.0,1.0,0.9796,0.237896,0.800071,0.0
0.2365,0.6666666666666666,0.5,0.3846153846153846,0.5,0.2777777777777777,0.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,2,0,0.2499998750000625,0.1388888194444791,0.0833332916666874,0.1388888888888888,0.3333331666667499,0.3527172946963853,0.7126360717998762,2.9319389439564985,0.1861269095902841,14.1,0,NONE,77.24,0,0,77.24,GOOD,0.6399999999999999,0.6911111111111111,0.11999999999999995,1.0,0.859,0.417211,0.706113,0.182284
0.237,0.6666666666666666,0.5,0.9230769230769232,0.3333333333333333,0.2777777777777777,0.5,1.0,0.5,1.0,0.2,0.0,0.0,0.0,1.0,2,0,0.1666665833333749,0.1388888194444791,0.0,0.0925925925925925,0.499999750000125,0.385553946608497,0.7126360717998762,0.4291666572219338,5.37267825593447,11.83,0,NONE,62.69,0,0,62.69,GOOD,1.01,0.6277777777777778,0.0,1.0,0.8817,0.675747,0.658302,0.0
0.2375,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.7222222222222221,0.0,0.3333333333333333,0.5,0.0,0.8,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0.3333330000003333,0.7222215000007222,0.0,0.2407407407407407,0.6666660000006667,0.385553946608497,0.7369037296451576,0.4291666572219338,0.1861269095902841,1.26,0,NONE,47.76,0,0,47.76,AVERAGE,0.45999999999999996,0.4322222222222222,0.09333333333333334,1.0,0.9874,0.344665,0.507612,0.163013
0.238,0.6666666666666666,1.0,0.4615384615384615,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,2,2,0.3333331666667499,0.1666665833333749,0.0,0.2222222222222222,0.3333331666667499,1.0909885360012674,0.5314435966192468,0.4291666572219338,0.1861269095902841,2.29,0,NONE,73.13,0,0,73.13,GOOD,0.6399999999999999,0.7666666666666667,0.18666666666666668,1.0,0.9771,0.474503,0.890937,0.322489
0.239,1.0,0.0,0.2307692307692307,1.0,0.3888888888888889,1.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0833333333333333,0.3333333333333333,0.3333333333333333,3,1,0.3333332222222592,0.1296295864197675,0.0277777685185215,0.3888888888888889,0.0,2.567531018611032,0.3502511214386174,1.2513861433672824,0.1861269095902841,17.14,0,NONE,47.76,0,0,47.76,AVERAGE,0.54,0.6122222222222222,0.15333333333333332,1.0,0.8286,0.339505,0.603354,0.224717
0.2395,0.3333333333333333,1.0,0.5384615384615385,0.5,0.4444444444444445,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1,1,0.4999995000005,0.4444440000004445,0.0,0.2222222222222222,0.999999000001,0.3527172946963853,0.169058646257988,0.4291666572219338,0.1861269095902841,3.71,0,NONE,57.09,0,0,57.09,AVERAGE,0.6,0.5811111111111111,0.09333333333333334,1.0,0.9629,0.438382,0.665557,0.158946
0.24,0.3333333333333333,0.0,0.6923076923076923,0.5,0.4999999999999999,0.5,0.6666666666666666,0.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.6666666666666666,1,0,0.4999995000005,0.4999995000004999,0.0,0.2499999999999999,0.6666660000006667,0.3527172946963853,0.0121338289226406,0.4291666572219338,0.1861269095902841,4.26,0,NONE,60.82,0,0,60.82,GOOD,0.45999999999999996,0.5933333333333333,0.0,1.0,0.9574,0.334193,0.675666,0.0
0.2405,0.0,1.0,0.2307692307692307,0.0,0.2777777777777777,0.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,0.6666666666666666,1.0,0,2,0.0,277777.7777777777,0.0,0.0,0.0,1.8620964292182616,0.7126360717998762,0.4291666572219338,0.1861269095902841,28.26,0,NONE,69.4,0,0,69.4,GOOD,0.0,0.20777777777777776,0.18666666666666668,1.0,0.7174,0.0,0.177331,0.23674
0.241,0.3333333333333333,0.5,0.6153846153846154,0.3333333333333333,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1,1,0.3333330000003333,0.5555550000005556,0.0,0.1851851851851851,0.3333330000003333,0.385553946608497,0.1933263041032703,0.4291666572219338,0.1861269095902841,1.12,0,NONE,41.04,0,0,41.04,AVERAGE,0.31999999999999995,0.24888888888888888,0.09333333333333334,1.0,0.9888,0.240097,0.292697,0.16319
0.2415,0.0,0.5,0.8461538461538463,0.0,0.4444444444444445,0.0,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0,1,0.0,444444.4444444445,0.0,0.0,666666.6666666666,1.8620964292182616,0.169058646257988,0.4291666572219338,0.1861269095902841,24.01,0,NONE,58.21,0,0,58.21,AVERAGE,0.27999999999999997,0.24444444444444446,0.09333333333333334,1.0,0.7599,0.161481,0.22098,0.125354
0.242,0.3333333333333333,0.5,0.6923076923076923,0.5,0.4999999999999999,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1,1,0.4999995000005,0.4999995000004999,0.0,0.2499999999999999,0.999999000001,0.3527172946963853,0.0121338289226406,0.4291666572219338,0.1861269095902841,5.0,0,NONE,56.34,0,0,56.34,AVERAGE,0.6,0.5933333333333333,0.09333333333333334,1.0,0.95,0.432539,0.670433,0.156825
0.2425,1.0,0.5,0.0,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.6666666666666666,3,0,0.3333332222222592,0.0740740493827242,0.0,0.2222222222222222,0.0,2.567531018611032,0.8938285469805052,0.4291666572219338,0.1861269095902841,12.71,0,NONE,36.57,0,0,36.57,POOR,0.54,0.4288888888888889,0.0,1.0,0.8729,0.357717,0.44529,0.0
0.243,1.0,1.0,0.4615384615384615,0.6666666666666666,0.6666666666666665,0.5,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,3,1,0.2222221481481728,0.2222221481481728,0.0,0.4444444444444443,0.2222221481481728,1.0909885360012674,0.5557112544645283,0.4291666572219338,0.1861269095902841,6.58,0,NONE,68.66,0,0,68.66,GOOD,0.8200000000000001,0.84,0.09333333333333334,1.0,0.9342,0.581272,0.933278,0.154173
0.2435,1.0,1.0,0.3846153846153846,0.5,0.2777777777777777,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.3333333333333333,3,0,0.1666666111111296,0.0925925617284053,0.0,0.1388888888888888,0.0,0.3527172946963853,0.7126360717998762,0.4291666572219338,0.1861269095902841,4.07,0,NONE,86.19,0,0,86.19,EXCELLENT,0.54,0.6911111111111111,0.0,1.0,0.9593,0.393079,0.788535,0.0
0.2445,0.0,0.0,0.0,0.0,0.7222222222222221,1.0,0.6666666666666666,0.5,0.0,0.2,0.6666666666666666,0.0833333333333333,0.6666666666666666,0.0,0,2,0.0,722222.2222222221,83333.3333333333,0.0,666666.6666666666,1.8620964292182616,0.7369037296451576,1.2513861433672824,0.1861269095902841,43.26,0,NONE,67.91,0,0,67.91,GOOD,0.27999999999999997,0.4522222222222222,0.24666666666666665,1.0,0.5674,0.12058,0.305186,0.247525
0.245,0.3333333333333333,1.0,0.9230769230769232,0.1666666666666666,0.4999999999999999,0.5,0.0,1.0,0.0,0.4,0.6666666666666666,0.0,1.0,0.6666666666666666,1,3,0.1666665000001666,0.4999995000004999,0.0,0.0833333333333332,0.6666660000006667,1.1238251879133794,0.0121338289226406,0.4291666572219338,0.1861269095902841,6.13,0,NONE,40.67,0,0,40.67,AVERAGE,0.45999999999999996,0.17333333333333328,0.28,1.0,0.9387,0.327667,0.193506,0.464639
0.2455,0.3333333333333333,0.0,0.6153846153846154,0.5,0.4999999999999999,1.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,1.0,1.0,1,3,0.4999995000005,0.4999995000004999,0.0,0.2499999999999999,0.0,0.3527172946963853,0.0121338289226406,0.4291666572219338,0.1861269095902841,7.01,0,NONE,56.34,0,0,56.34,AVERAGE,0.18,0.44666666666666666,0.28,1.0,0.9299,0.12703,0.494053,0.460396
0.246,0.3333333333333333,0.5,0.1538461538461538,0.1666666666666666,0.1111111111111111,1.0,0.6666666666666666,0.0,0.0,0.2,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1,2,0.1666665000001666,0.1111110000001111,0.0,0.0185185185185185,0.6666660000006667,1.1238251879133794,1.2562134973417638,0.4291666572219338,0.1861269095902841,3.45,0,NONE,72.76,0,0,72.76,GOOD,0.45999999999999996,0.38111111111111107,0.18666666666666668,1.0,0.9655,0.337001,0.437678,0.3186
